Timestamp,Motor_Position,Potentiometer_Data
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"0
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"0
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"0
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"2
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"2
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"0
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"0
"
2024-07-24 18:48:24,0,"0
"
2024-07-24 18:48:24,0,"0
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"0
"
2024-07-24 18:48:24,0,"0
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"2
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"0
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"2
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"0
"
2024-07-24 18:48:24,0,"0
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"0
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"0
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"0
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"0
"
2024-07-24 18:48:24,0,"2
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"0
"
2024-07-24 18:48:24,0,"0
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"2
"
2024-07-24 18:48:24,0,"0
"
2024-07-24 18:48:24,0,"0
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"2
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:24,0,"1
"
2024-07-24 18:48:25,0,"1
"
2024-07-24 18:48:25,0,"0
"
2024-07-24 18:48:25,0,"0
"
2024-07-24 18:48:25,0,"1
"
2024-07-24 18:48:25,0,"1
"
2024-07-24 18:48:25,0,"1
"
2024-07-24 18:48:25,0,"0
"
2024-07-24 18:48:25,0,"0
"
2024-07-24 18:48:25,0,"1
"
2024-07-24 18:48:25,0,"1
"
2024-07-24 18:48:25,0,"1
"
2024-07-24 18:48:25,0,"1
"
2024-07-24 18:48:25,0,"1
"
2024-07-24 18:48:25,0,"1
"
2024-07-24 18:48:25,0,"1
"
2024-07-24 18:48:25,0,"1
"
2024-07-24 18:48:25,0,"1
"
2024-07-24 18:48:25,0,"1
"
2024-07-24 18:48:25,0,"1
"
2024-07-24 18:48:25,0,"1
"
2024-07-24 18:48:25,0,"2
"
2024-07-24 18:48:25,0,"1
"
2024-07-24 18:48:25,0,"1
"
2024-07-24 18:48:25,37,"8
"
2024-07-24 18:48:25,42,"7
"
2024-07-24 18:48:25,42,"9
"
2024-07-24 18:48:25,42,"9
"
2024-07-24 18:48:25,42,"7
"
2024-07-24 18:48:25,42,"9
"
2024-07-24 18:48:25,42,"8
"
2024-07-24 18:48:25,42,"9
"
2024-07-24 18:48:25,42,"8
"
2024-07-24 18:48:25,42,"8
"
2024-07-24 18:48:25,42,"8
"
2024-07-24 18:48:25,42,"8
"
2024-07-24 18:48:25,42,"9
"
2024-07-24 18:48:25,42,"8
"
2024-07-24 18:48:25,42,"7
"
2024-07-24 18:48:25,40,"8
"
2024-07-24 18:48:25,38,"3
"
2024-07-24 18:48:25,36,"9
"
2024-07-24 18:48:25,36,"8
"
2024-07-24 18:48:25,36,"8
"
2024-07-24 18:48:25,36,"9
"
2024-07-24 18:48:25,36,"8
"
2024-07-24 18:48:26,36,"8
"
2024-07-24 18:48:26,35,"6
"
2024-07-24 18:48:26,35,"8
"
2024-07-24 18:48:26,35,"8
"
2024-07-24 18:48:26,34,"9
"
2024-07-24 18:48:26,27,"7
"
2024-07-24 18:48:26,19,"8
"
2024-07-24 18:48:26,19,"7
"
2024-07-24 18:48:26,19,"8
"
2024-07-24 18:48:26,19,"8
"
2024-07-24 18:48:26,19,"7
"
2024-07-24 18:48:26,19,"8
"
2024-07-24 18:48:26,19,"7
"
2024-07-24 18:48:26,19,"8
"
2024-07-24 18:48:26,19,"8
"
2024-07-24 18:48:26,19,"7
"
2024-07-24 18:48:26,19,"7
"
2024-07-24 18:48:26,19,"7
"
2024-07-24 18:48:26,19,"7
"
2024-07-24 18:48:26,19,"7
"
2024-07-24 18:48:26,19,"8
"
2024-07-24 18:48:26,19,"7
"
2024-07-24 18:48:26,19,"7
"
2024-07-24 18:48:26,19,"8
"
2024-07-24 18:48:27,20,"7
"
2024-07-24 18:48:27,20,"8
"
2024-07-24 18:48:27,20,"8
"
2024-07-24 18:48:27,20,"7
"
2024-07-24 18:48:27,20,"8
"
2024-07-24 18:48:27,20,"7
"
2024-07-24 18:48:27,20,"7
"
2024-07-24 18:48:27,20,"8
"
2024-07-24 18:48:27,20,"7
"
2024-07-24 18:48:27,20,"8
"
2024-07-24 18:48:27,21,"7
"
2024-07-24 18:48:27,22,"7
"
2024-07-24 18:48:27,23,"8
"
2024-07-24 18:48:27,23,"7
"
2024-07-24 18:48:27,23,"7
"
2024-07-24 18:48:27,23,"8
"
2024-07-24 18:48:27,23,"8
"
2024-07-24 18:48:27,25,"7
"
2024-07-24 18:48:27,26,"7
"
2024-07-24 18:48:27,26,"7
"
2024-07-24 18:48:27,26,"8
"
2024-07-24 18:48:27,31,"8
"
2024-07-24 18:48:27,41,"10
"
2024-07-24 18:48:27,41,"4
"
2024-07-24 18:48:27,41,"8
"
2024-07-24 18:48:28,42,"8
"
2024-07-24 18:48:28,42,"8
"
2024-07-24 18:48:28,42,"9
"
2024-07-24 18:48:28,42,"8
"
2024-07-24 18:48:28,43,"9
"
2024-07-24 18:48:28,52,"12
"
2024-07-24 18:48:28,60,"14
"
2024-07-24 18:48:28,68,"14
"
2024-07-24 18:48:28,68,"14
"
2024-07-24 18:48:28,68,"15
"
2024-07-24 18:48:28,68,"14
"
2024-07-24 18:48:28,68,"13
"
2024-07-24 18:48:28,68,"15
"
2024-07-24 18:48:28,68,"14
"
2024-07-24 18:48:28,68,"14
"
2024-07-24 18:48:28,68,"15
"
2024-07-24 18:48:28,68,"14
"
2024-07-24 18:48:28,68,"14
"
2024-07-24 18:48:28,68,"14
"
2024-07-24 18:48:28,68,"14
"
2024-07-24 18:48:28,68,"14
"
2024-07-24 18:48:28,68,"13
"
2024-07-24 18:48:28,68,"15
"
2024-07-24 18:48:28,68,"14
"
2024-07-24 18:48:29,68,"14
"
2024-07-24 18:48:29,68,"14
"
2024-07-24 18:48:29,68,"13
"
2024-07-24 18:48:29,68,"14
"
2024-07-24 18:48:29,68,"14
"
2024-07-24 18:48:29,68,"13
"
2024-07-24 18:48:29,68,"15
"
2024-07-24 18:48:29,68,"13
"
2024-07-24 18:48:29,68,"14
"
2024-07-24 18:48:29,68,"15
"
2024-07-24 18:48:29,68,"13
"
2024-07-24 18:48:29,68,"13
"
2024-07-24 18:48:29,71,"16
"
2024-07-24 18:48:29,89,"21
"
2024-07-24 18:48:29,101,"20
"
2024-07-24 18:48:29,104,"21
"
2024-07-24 18:48:29,104,"22
"
2024-07-24 18:48:29,104,"24
"
2024-07-24 18:48:29,104,"23
"
2024-07-24 18:48:29,104,"23
"
2024-07-24 18:48:29,104,"23
"
2024-07-24 18:48:29,104,"22
"
2024-07-24 18:48:29,104,"22
"
2024-07-24 18:48:29,104,"22
"
2024-07-24 18:48:30,104,"22
"
2024-07-24 18:48:30,104,"23
"
2024-07-24 18:48:30,104,"23
"
2024-07-24 18:48:30,104,"23
"
2024-07-24 18:48:30,104,"22
"
2024-07-24 18:48:30,104,"23
"
2024-07-24 18:48:30,104,"22
"
2024-07-24 18:48:30,104,"24
"
2024-07-24 18:48:30,104,"22
"
2024-07-24 18:48:30,104,"22
"
2024-07-24 18:48:30,104,"23
"
2024-07-24 18:48:30,104,"22
"
2024-07-24 18:48:30,104,"22
"
2024-07-24 18:48:30,104,"22
"
2024-07-24 18:48:30,104,"23
"
2024-07-24 18:48:30,104,"22
"
2024-07-24 18:48:30,104,"22
"
2024-07-24 18:48:30,104,"23
"
2024-07-24 18:48:30,104,"23
"
2024-07-24 18:48:30,104,"23
"
2024-07-24 18:48:30,104,"22
"
2024-07-24 18:48:30,104,"23
"
2024-07-24 18:48:30,104,"22
"
2024-07-24 18:48:30,104,"23
"
2024-07-24 18:48:30,104,"23
"
2024-07-24 18:48:31,104,"21
"
2024-07-24 18:48:31,104,"22
"
2024-07-24 18:48:31,104,"22
"
2024-07-24 18:48:31,104,"23
"
2024-07-24 18:48:31,104,"22
"
2024-07-24 18:48:31,104,"23
"
2024-07-24 18:48:31,104,"23
"
2024-07-24 18:48:31,104,"23
"
2024-07-24 18:48:31,104,"22
"
2024-07-24 18:48:31,104,"23
"
2024-07-24 18:48:31,104,"23
"
2024-07-24 18:48:31,104,"22
"
2024-07-24 18:48:31,104,"23
"
2024-07-24 18:48:31,104,"23
"
2024-07-24 18:48:31,104,"24
"
2024-07-24 18:48:31,104,"23
"
2024-07-24 18:48:31,104,"23
"
2024-07-24 18:48:31,104,"22
"
2024-07-24 18:48:31,104,"23
"
2024-07-24 18:48:31,104,"23
"
2024-07-24 18:48:31,104,"23
"
2024-07-24 18:48:31,104,"27
"
2024-07-24 18:48:31,108,"26
"
2024-07-24 18:48:31,128,"30
"
2024-07-24 18:48:32,143,"34
"
2024-07-24 18:48:32,148,"32
"
2024-07-24 18:48:32,148,"34
"
2024-07-24 18:48:32,148,"34
"
2024-07-24 18:48:32,148,"33
"
2024-07-24 18:48:32,148,"34
"
2024-07-24 18:48:32,148,"35
"
2024-07-24 18:48:32,148,"34
"
2024-07-24 18:48:32,148,"35
"
2024-07-24 18:48:32,148,"33
"
2024-07-24 18:48:32,148,"31
"
2024-07-24 18:48:32,148,"34
"
2024-07-24 18:48:32,148,"34
"
2024-07-24 18:48:32,148,"35
"
2024-07-24 18:48:32,148,"35
"
2024-07-24 18:48:32,148,"31
"
2024-07-24 18:48:32,148,"34
"
2024-07-24 18:48:32,148,"34
"
2024-07-24 18:48:32,148,"34
"
2024-07-24 18:48:32,148,"35
"
2024-07-24 18:48:32,148,"34
"
2024-07-24 18:48:32,148,"31
"
2024-07-24 18:48:32,148,"34
"
2024-07-24 18:48:32,148,"34
"
2024-07-24 18:48:33,148,"34
"
2024-07-24 18:48:33,148,"34
"
2024-07-24 18:48:33,148,"33
"
2024-07-24 18:48:33,148,"34
"
2024-07-24 18:48:33,148,"34
"
2024-07-24 18:48:33,148,"34
"
2024-07-24 18:48:33,148,"33
"
2024-07-24 18:48:33,148,"34
"
2024-07-24 18:48:33,148,"34
"
2024-07-24 18:48:33,148,"33
"
2024-07-24 18:48:33,148,"34
"
2024-07-24 18:48:33,148,"34
"
2024-07-24 18:48:33,148,"34
"
2024-07-24 18:48:33,148,"34
"
2024-07-24 18:48:33,148,"35
"
2024-07-24 18:48:33,148,"35
"
2024-07-24 18:48:33,148,"33
"
2024-07-24 18:48:33,148,"33
"
2024-07-24 18:48:33,148,"34
"
2024-07-24 18:48:33,148,"35
"
2024-07-24 18:48:33,148,"34
"
2024-07-24 18:48:33,148,"34
"
2024-07-24 18:48:33,148,"34
"
2024-07-24 18:48:33,148,"34
"
2024-07-24 18:48:33,148,"35
"
2024-07-24 18:48:34,148,"34
"
2024-07-24 18:48:34,148,"34
"
2024-07-24 18:48:34,148,"33
"
2024-07-24 18:48:34,148,"31
"
2024-07-24 18:48:34,148,"35
"
2024-07-24 18:48:34,155,"39
"
2024-07-24 18:48:34,171,"43
"
2024-07-24 18:48:34,181,"44
"
2024-07-24 18:48:34,182,"45
"
2024-07-24 18:48:34,182,"44
"
2024-07-24 18:48:34,182,"45
"
2024-07-24 18:48:34,182,"43
"
2024-07-24 18:48:34,182,"45
"
2024-07-24 18:48:34,182,"44
"
2024-07-24 18:48:34,182,"44
"
2024-07-24 18:48:34,182,"44
"
2024-07-24 18:48:34,182,"44
"
2024-07-24 18:48:34,182,"43
"
2024-07-24 18:48:34,182,"44
"
2024-07-24 18:48:34,182,"43
"
2024-07-24 18:48:34,182,"42
"
2024-07-24 18:48:34,182,"43
"
2024-07-24 18:48:34,182,"51
"
2024-07-24 18:48:34,182,"46
"
2024-07-24 18:48:35,182,"44
"
2024-07-24 18:48:35,182,"45
"
2024-07-24 18:48:35,182,"44
"
2024-07-24 18:48:35,182,"42
"
2024-07-24 18:48:35,182,"43
"
2024-07-24 18:48:35,182,"41
"
2024-07-24 18:48:35,182,"45
"
2024-07-24 18:48:35,182,"45
"
2024-07-24 18:48:35,182,"45
"
2024-07-24 18:48:35,182,"45
"
2024-07-24 18:48:35,182,"45
"
2024-07-24 18:48:35,182,"45
"
2024-07-24 18:48:35,182,"45
"
2024-07-24 18:48:35,182,"42
"
2024-07-24 18:48:35,182,"44
"
2024-07-24 18:48:35,182,"45
"
2024-07-24 18:48:35,182,"44
"
2024-07-24 18:48:35,182,"45
"
2024-07-24 18:48:35,182,"44
"
2024-07-24 18:48:35,182,"45
"
2024-07-24 18:48:35,182,"44
"
2024-07-24 18:48:35,182,"44
"
2024-07-24 18:48:35,182,"45
"
2024-07-24 18:48:35,183,"47
"
2024-07-24 18:48:36,207,"59
"
2024-07-24 18:48:36,240,"68
"
2024-07-24 18:48:36,254,"74
"
2024-07-24 18:48:36,255,"72
"
2024-07-24 18:48:36,255,"71
"
2024-07-24 18:48:36,255,"70
"
2024-07-24 18:48:36,255,"71
"
2024-07-24 18:48:36,255,"75
"
2024-07-24 18:48:36,255,"69
"
2024-07-24 18:48:36,255,"69
"
2024-07-24 18:48:36,255,"70
"
2024-07-24 18:48:36,255,"67
"
2024-07-24 18:48:36,255,"69
"
2024-07-24 18:48:36,255,"73
"
2024-07-24 18:48:36,253,"73
"
2024-07-24 18:48:36,251,"74
"
2024-07-24 18:48:36,250,"72
"
2024-07-24 18:48:36,250,"72
"
2024-07-24 18:48:36,250,"70
"
2024-07-24 18:48:36,249,"72
"
2024-07-24 18:48:36,249,"77
"
2024-07-24 18:48:36,248,"70
"
2024-07-24 18:48:36,248,"71
"
2024-07-24 18:48:36,241,"70
"
2024-07-24 18:48:36,228,"71
"
2024-07-24 18:48:37,217,"70
"
2024-07-24 18:48:37,212,"70
"
2024-07-24 18:48:37,212,"69
"
2024-07-24 18:48:37,212,"70
"
2024-07-24 18:48:37,212,"69
"
2024-07-24 18:48:37,212,"67
"
2024-07-24 18:48:37,212,"67
"
2024-07-24 18:48:37,212,"69
"
2024-07-24 18:48:37,212,"71
"
2024-07-24 18:48:37,212,"65
"
2024-07-24 18:48:37,212,"65
"
2024-07-24 18:48:37,212,"38
"
2024-07-24 18:48:37,212,"64
"
2024-07-24 18:48:37,212,"66
"
2024-07-24 18:48:37,212,"66
"
2024-07-24 18:48:37,212,"65
"
2024-07-24 18:48:37,212,"63
"
2024-07-24 18:48:37,212,"64
"
2024-07-24 18:48:37,212,"63
"
2024-07-24 18:48:37,212,"63
"
2024-07-24 18:48:37,212,"64
"
2024-07-24 18:48:37,212,"65
"
2024-07-24 18:48:37,212,"65
"
2024-07-24 18:48:37,212,"65
"
2024-07-24 18:48:38,212,"65
"
2024-07-24 18:48:38,212,"64
"
2024-07-24 18:48:38,214,"71
"
2024-07-24 18:48:38,217,"70
"
2024-07-24 18:48:38,217,"72
"
2024-07-24 18:48:38,217,"71
"
2024-07-24 18:48:38,217,"70
"
2024-07-24 18:48:38,217,"71
"
2024-07-24 18:48:38,217,"72
"
2024-07-24 18:48:38,217,"71
"
2024-07-24 18:48:38,217,"71
"
2024-07-24 18:48:38,217,"72
"
2024-07-24 18:48:38,217,"71
"
2024-07-24 18:48:38,219,"71
"
2024-07-24 18:48:38,220,"71
"
2024-07-24 18:48:38,238,"72
"
2024-07-24 18:48:38,255,"75
"
2024-07-24 18:48:38,255,"76
"
2024-07-24 18:48:38,255,"75
"
2024-07-24 18:48:38,255,"74
"
2024-07-24 18:48:38,255,"68
"
2024-07-24 18:48:38,255,"76
"
2024-07-24 18:48:38,255,"76
"
2024-07-24 18:48:38,255,"75
"
2024-07-24 18:48:38,255,"74
"
2024-07-24 18:48:39,255,"76
"
2024-07-24 18:48:39,255,"76
"
2024-07-24 18:48:39,255,"75
"
2024-07-24 18:48:39,255,"75
"
2024-07-24 18:48:39,255,"76
"
2024-07-24 18:48:39,255,"74
"
2024-07-24 18:48:39,255,"76
"
2024-07-24 18:48:39,255,"75
"
2024-07-24 18:48:39,255,"75
"
2024-07-24 18:48:39,255,"76
"
2024-07-24 18:48:39,255,"75
"
2024-07-24 18:48:39,255,"74
"
2024-07-24 18:48:39,255,"75
"
2024-07-24 18:48:39,255,"74
"
2024-07-24 18:48:39,255,"75
"
2024-07-24 18:48:39,255,"74
"
2024-07-24 18:48:39,255,"75
"
2024-07-24 18:48:39,255,"79
"
2024-07-24 18:48:39,255,"75
"
2024-07-24 18:48:39,259,"86
"
2024-07-24 18:48:39,287,"105
"
2024-07-24 18:48:39,312,"118
"
2024-07-24 18:48:39,323,"122
"
2024-07-24 18:48:39,324,"122
"
2024-07-24 18:48:40,324,"121
"
2024-07-24 18:48:40,324,"121
"
2024-07-24 18:48:40,324,"122
"
2024-07-24 18:48:40,324,"125
"
2024-07-24 18:48:40,324,"121
"
2024-07-24 18:48:40,323,"121
"
2024-07-24 18:48:40,323,"121
"
2024-07-24 18:48:40,323,"121
"
2024-07-24 18:48:40,323,"126
"
2024-07-24 18:48:40,323,"120
"
2024-07-24 18:48:40,320,"120
"
2024-07-24 18:48:40,320,"122
"
2024-07-24 18:48:40,319,"120
"
2024-07-24 18:48:40,319,"121
"
